"Timestamp";"FMT1";"FMT2";"FMT3";"ENGMT1";"ENGMT2";"ENGMT3"
"2024-08-21 03:00:00";382;17;54;504;478;762
"2024-08-21 04:00:00";383;17;54;478;473;762
"2024-08-21 05:00:00";378;18;55;484;469;756
"2024-08-21 06:00:00";378;20;55;443;455;745
"2024-08-21 07:00:00";383;21;54;446;469;760
"2024-08-21 08:00:00";382;21;52;467;527;762
"2024-08-21 09:00:00";393;20;51;482;577;783
"2024-08-21 10:00:00";411;20;51;542;609;828
"2024-08-21 11:00:00";417;21;50;615;655;860
"2024-08-21 12:00:00";416;20;51;633;643;838
"2024-08-21 13:00:00";410;19;51;646;654;844
"2024-08-21 14:00:00";421;19;52;635;693;862
"2024-08-21 15:00:00";424;18;53;613;693;852
"2024-08-21 16:00:00";416;18;54;631;668;832
"2024-08-21 17:00:00";416;19;52;630;627;859
"2024-08-21 18:00:00";416;19;53;574;622;836
"2024-08-21 19:00:00";414;19;52;549;631;817
"2024-08-21 20:00:00";402;19;52;554;633;809
"2024-08-21 21:00:00";388;19;51;538;652;794
"2024-08-21 22:00:00";390;18;52;529;662;806
"2024-08-21 23:00:00";389;17;51;508;636;794
"2024-08-22 00:00:00";390;17;52;520;593;791
"2024-08-22 01:00:00";388;17;52;484;575;792
"2024-08-22 02:00:00";386;17;53;473;573;780
"2024-08-22 03:00:00";387;17;53;477;562;773
"2024-08-22 04:00:00";389;17;54;479;551;775
"2024-08-22 05:00:00";389;18;55;469;541;771
"2024-08-22 06:00:00";391;18;55;485;542;788
"2024-08-22 07:00:00";398;20;55;487;560;807
"2024-08-22 08:00:00";393;19;52;537;572;827
"2024-08-22 09:00:00";394;19;50;549;487;947
"2024-08-22 10:00:00";412;19;51;568;470;1016
"2024-08-22 11:00:00";435;20;51;583;484;1072
"2024-08-22 12:00:00";430;19;52;654;489;1081
"2024-08-22 13:00:00";428;18;53;692;490;1125
"2024-08-22 14:00:00";426;18;52;674;519;1142
"2024-08-22 15:00:00";426;18;52;640;531;1120
"2024-08-22 16:00:00";426;20;53;615;514;1109
"2024-08-22 17:00:00";421;19;52;632;508;1098
"2024-08-22 18:00:00";416;19;52;619;471;1082
"2024-08-22 19:00:00";410;19;53;616;445;1061
"2024-08-22 20:00:00";408;18;52;564;408;1040
"2024-08-22 21:00:00";401;19;51;499;406;1009
"2024-08-22 22:00:00";385;18;51;504;420;956
"2024-08-22 23:00:00";383;17;51;472;424;927
"2024-08-23 00:00:00";382;16;53;458;404;919
"2024-08-23 01:00:00";387;16;53;450;405;920
"2024-08-23 02:00:00";383;16;52;451;412;913
"2024-08-23 03:00:00";383;16;51;445;405;932
"2024-08-23 04:00:00";388;16;51;430;405;920
"2024-08-23 05:00:00";387;17;53;436;402;900
"2024-08-23 06:00:00";387;19;52;436;417;910
"2024-08-23 07:00:00";392;19;51;460;430;897
"2024-08-23 08:00:00";394;19;51;572;435;918
"2024-08-23 09:00:00";407;18;51;605;437;970
"2024-08-23 10:00:00";407;19;52;606;445;1034
"2024-08-23 11:00:00";408;20;53;603;486;1069
"2024-08-23 12:00:00";408;20;53;603;535;1067
"2024-08-23 13:00:00";409;20;52;612;532;1123
"2024-08-23 14:00:00";413;19;53;609;514;1188
"2024-08-23 15:00:00";417;18;55;579;494;1173
"2024-08-23 16:00:00";415;18;53;548;428;1138
"2024-08-23 17:00:00";410;18;56;523;459;1134
"2024-08-23 18:00:00";412;18;55;518;489;1125
"2024-08-23 19:00:00";402;18;53;537;469;1097
"2024-08-23 20:00:00";398;17;53;515;439;1061
"2024-08-23 21:00:00";397;18;52;490;438;1049
"2024-08-23 22:00:00";400;17;51;489;444;1012
"2024-08-23 23:00:00";402;16;51;463;427;979
"2024-08-24 00:00:00";387;15;51;451;415;943
"2024-08-24 01:00:00";379;15;51;447;404;921
"2024-08-24 02:00:00";379;15;50;464;419;915
"2024-08-24 03:00:00";379;16;47;440;444;918
"2024-08-24 04:00:00";378;16;46;420;435;915
"2024-08-24 05:00:00";381;15;43;440;430;913
"2024-08-24 06:00:00";373;15;42;460;427;905
"2024-08-24 07:00:00";356;16;45;458;430;886
"2024-08-24 08:00:00";373;17;46;462;426;914
"2024-08-24 09:00:00";378;17;46;483;427;989
"2024-08-24 10:00:00";379;17;45;512;429;1058
"2024-08-24 11:00:00";395;17;49;550;440;1138
"2024-08-24 12:00:00";399;16;47;564;455;1217
"2024-08-24 13:00:00";400;16;45;561;471;1314
"2024-08-24 14:00:00";401;17;44;542;473;1307
"2024-08-24 15:00:00";401;16;46;534;482;1270
"2024-08-24 16:00:00";396;16;47;539;479;1255
"2024-08-24 17:00:00";391;16;44;531;476;1244
"2024-08-24 18:00:00";390;16;44;516;472;1248
"2024-08-24 19:00:00";388;15;43;511;461;1216
"2024-08-24 20:00:00";386;15;46;486;441;1082
"2024-08-24 21:00:00";386;15;46;487;432;1044
"2024-08-24 22:00:00";384;15;43;475;427;1030
"2024-08-24 23:00:00";377;15;42;470;424;1010
"2024-08-25 00:00:00";368;15;42;454;423;984
"2024-08-25 01:00:00";368;15;42;453;397;948
"2024-08-25 02:00:00";368;15;45;446;380;911
"2024-08-25 03:00:00";369;15;43;445;377;899
"2024-08-25 04:00:00";370;15;42;437;377;890
"2024-08-25 05:00:00";369;15;42;436;376;881
"2024-08-25 06:00:00";371;15;42;443;374;880
"2024-08-25 07:00:00";372;15;44;433;377;905
"2024-08-25 08:00:00";379;15;43;460;376;955
"2024-08-25 09:00:00";386;15;41;479;375;1017
"2024-08-25 10:00:00";387;15;41;510;385;1098
"2024-08-25 11:00:00";389;15;43;518;401;1196
"2024-08-25 12:00:00";390;15;46;529;427;1271
"2024-08-25 13:00:00";388;15;45;530;424;1272
"2024-08-25 14:00:00";389;15;43;526;426;1274
"2024-08-25 15:00:00";388;15;42;521;443;1267
"2024-08-25 16:00:00";387;15;43;527;463;1261
"2024-08-25 17:00:00";387;15;44;521;462;1266
"2024-08-25 18:00:00";387;14;47;528;462;1285
"2024-08-25 19:00:00";387;11;44;521;453;1256
"2024-08-25 20:00:00";385;10;43;502;446;1165
"2024-08-25 21:00:00";384;10;42;529;428;1023
"2024-08-25 22:00:00";385;11;45;516;398;969
"2024-08-25 23:00:00";385;16;46;523;406;964
"2024-08-26 00:00:00";373;18;42;513;437;956
"2024-08-26 01:00:00";369;18;43;539;420;954
"2024-08-26 02:00:00";370;17;45;545;412;952
"2024-08-26 03:00:00";370;17;46;518;400;947
"2024-08-26 04:00:00";370;17;45;504;393;937
"2024-08-26 05:00:00";371;18;46;499;395;931
"2024-08-26 06:00:00";377;20;49;521;399;948
"2024-08-26 07:00:00";379;20;49;514;370;960
"2024-08-26 08:00:00";386;20;43;523;395;991
"2024-08-26 09:00:00";399;19;43;529;440;996
"2024-08-26 10:00:00";399;20;45;562;503;992
"2024-08-26 11:00:00";399;20;46;593;551;1013
"2024-08-26 12:00:00";403;20;47;623;614;1146
"2024-08-26 13:00:00";405;20;47;620;629;1221
"2024-08-26 14:00:00";410;19;47;609;622;1250
"2024-08-26 15:00:00";420;20;48;598;606;1257
"2024-08-26 16:00:00";419;20;49;581;597;1221
"2024-08-26 17:00:00";414;20;47;568;593;1201
"2024-08-26 18:00:00";411;19;47;550;573;1157
"2024-08-26 19:00:00";408;20;47;577;566;1100
"2024-08-26 20:00:00";401;20;46;606;563;1098
"2024-08-26 21:00:00";401;20;46;587;555;1095
"2024-08-26 22:00:00";399;20;46;574;569;1064
"2024-08-26 23:00:00";397;18;46;552;573;967
"2024-08-27 00:00:00";391;17;45;550;595;935
"2024-08-27 01:00:00";381;17;45;519;578;918
"2024-08-27 02:00:00";379;17;45;533;567;902
"2024-08-27 03:00:00";381;17;45;553;541;891
"2024-08-27 04:00:00";382;17;44;530;503;883
"2024-08-27 05:00:00";382;18;45;542;507;878
"2024-08-27 06:00:00";383;20;45;542;545;873
"2024-08-27 07:00:00";385;20;44;541;576;886
"2024-08-27 08:00:00";387;20;44;566;569;917
"2024-08-27 09:00:00";393;20;45;597;596;965
"2024-08-27 10:00:00";400;21;46;625;673;1065
"2024-08-27 11:00:00";404;21;45;657;779;1234
"2024-08-27 12:00:00";402;20;45;717;786;1282
"2024-08-27 13:00:00";407;21;46;688;760;1326
"2024-08-27 14:00:00";412;21;47;689;768;1328
"2024-08-27 15:00:00";423;20;47;671;735;1303
"2024-08-27 16:00:00";413;20;47;680;717;1272
"2024-08-27 17:00:00";412;19;46;704;696;1289
"2024-08-27 18:00:00";414;18;46;698;683;1312
"2024-08-27 19:00:00";408;18;46;656;672;1259
"2024-08-27 20:00:00";400;18;46;588;664;1193
"2024-08-27 21:00:00";398;18;45;573;650;1161
"2024-08-27 22:00:00";394;18;46;578;643;1143
"2024-08-27 23:00:00";395;17;45;566;595;1118
"2024-08-28 00:00:00";393;17;45;568;576;1108
"2024-08-28 01:00:00";391;17;45;559;591;1099
"2024-08-28 02:00:00";391;17;45;550;624;1083
"2024-08-28 03:00:00";390;17;45;559;627;1069
"2024-08-28 04:00:00";391;17;47;557;624;1061
"2024-08-28 05:00:00";394;18;46;567;615;1067
"2024-08-28 06:00:00";394;20;45;563;625;1027
"2024-08-28 07:00:00";398;20;45;612;679;1039
"2024-08-28 08:00:00";406;20;45;661;674;1103
"2024-08-28 09:00:00";407;20;45;669;687;1239
"2024-08-28 10:00:00";412;20;46;691;732;1311
"2024-08-28 11:00:00";416;21;47;736;776;1376
"2024-08-28 12:00:00";413;20;47;730;771;1395
"2024-08-28 13:00:00";417;20;47;708;759;1437
"2024-08-28 14:00:00";421;20;47;718;771;1444
"2024-08-28 15:00:00";418;19;47;692;757;1393
"2024-08-28 16:00:00";412;19;48;683;749;1361
"2024-08-28 17:00:00";411;19;48;683;724;1337
"2024-08-28 18:00:00";410;18;48;646;714;1305
"2024-08-28 19:00:00";404;18;48;611;699;1244
"2024-08-28 20:00:00";398;18;48;589;665;1198
"2024-08-28 21:00:00";395;18;46;587;615;1156
"2024-08-28 22:00:00";397;17;46;591;615;1053
"2024-08-28 23:00:00";400;17;45;549;613;959
"2024-08-29 00:00:00";403;16;46;516;570;919
"2024-08-29 01:00:00";394;16;47;499;502;876
"2024-08-29 02:00:00";381;17;45;520;469;837
"2024-08-29 03:00:00";375;17;45;521;504;826
"2024-08-29 04:00:00";374;17;45;509;510;822
"2024-08-29 05:00:00";372;16;45;500;506;815
"2024-08-29 06:00:00";375;19;44;537;510;809
"2024-08-29 07:00:00";380;20;45;526;518;818
"2024-08-29 08:00:00";388;19;44;548;589;849
"2024-08-29 09:00:00";402;19;44;569;580;899
"2024-08-29 10:00:00";403;19;44;588;599;933
"2024-08-29 11:00:00";405;19;44;601;608;962
"2024-08-29 12:00:00";396;19;44;619;592;976
"2024-08-29 13:00:00";402;19;44;593;576;988
"2024-08-29 14:00:00";406;18;45;588;583;1021
"2024-08-29 15:00:00";408;17;46;583;567;1012
"2024-08-29 16:00:00";405;18;45;581;563;1008
"2024-08-29 17:00:00";399;18;45;547;554;987
"2024-08-29 18:00:00";395;19;45;526;545;950
"2024-08-29 19:00:00";392;18;47;538;535;898
"2024-08-29 20:00:00";380;17;45;486;532;848
"2024-08-29 21:00:00";373;17;45;472;524;820
"2024-08-29 22:00:00";372;17;45;466;527;831
"2024-08-29 23:00:00";374;18;45;481;537;843
"2024-08-30 00:00:00";374;18;45;499;545;837
"2024-08-30 01:00:00";376;19;45;468;528;826
"2024-08-30 02:00:00";376;19;46;462;489;797
"2024-08-30 03:00:00";375;19;46;451;483;783
"2024-08-30 04:00:00";375;19;46;465;480;776
"2024-08-30 05:00:00";375;19;47;455;486;768
"2024-08-30 06:00:00";362;20;47;466;519;772
"2024-08-30 07:00:00";362;20;49;480;502;783
"2024-08-30 08:00:00";385;20;49;514;492;822
"2024-08-30 09:00:00";401;20;45;567;490;899
"2024-08-30 10:00:00";405;20;44;562;505;930
"2024-08-30 11:00:00";391;21;45;547;512;950
"2024-08-30 12:00:00";403;21;45;551;520;992
"2024-08-30 13:00:00";411;21;44;575;532;1010
"2024-08-30 14:00:00";414;21;44;612;566;1049
"2024-08-30 15:00:00";411;20;46;576;563;1031
"2024-08-30 16:00:00";409;20;46;563;550;1013
"2024-08-30 17:00:00";398;19;46;543;542;989
"2024-08-30 18:00:00";388;18;46;522;529;955
"2024-08-30 19:00:00";384;18;45;534;510;914
"2024-08-30 20:00:00";373;18;44;513;490;899
"2024-08-30 21:00:00";368;19;44;495;475;873
"2024-08-30 22:00:00";367;18;44;506;462;846
"2024-08-30 23:00:00";366;17;46;503;468;833
"2024-08-31 00:00:00";366;18;46;490;471;828
"2024-08-31 01:00:00";368;17;46;498;460;817
"2024-08-31 02:00:00";365;17;46;501;468;797
"2024-08-31 03:00:00";365;18;46;480;468;798
"2024-08-31 04:00:00";365;17;47;486;469;800
"2024-08-31 05:00:00";363;17;47;478;468;792
"2024-08-31 06:00:00";363;17;45;464;493;802
"2024-08-31 07:00:00";364;17;45;471;495;829
"2024-08-31 08:00:00";362;17;44;504;474;852
"2024-08-31 09:00:00";360;17;44;514;474;874
"2024-08-31 10:00:00";374;17;44;533;522;957
"2024-08-31 11:00:00";374;17;45;546;549;1004
"2024-08-31 12:00:00";376;17;45;570;550;1113
"2024-08-31 13:00:00";378;16;46;570;575;1197
"2024-08-31 14:00:00";380;17;46;556;577;1202
"2024-08-31 15:00:00";383;17;44;550;547;1201
"2024-08-31 16:00:00";381;16;43;549;536;1204
"2024-08-31 17:00:00";382;16;42;548;535;1196
"2024-08-31 18:00:00";381;16;42;541;529;1180
"2024-08-31 19:00:00";382;16;43;542;529;1164
"2024-08-31 20:00:00";380;16;44;534;529;1148
"2024-08-31 21:00:00";377;16;43;538;523;1135
"2024-08-31 22:00:00";377;16;41;530;521;1129
"2024-08-31 23:00:00";378;16;40;537;522;1131
"2024-09-01 00:00:00";375;16;41;536;516;1133
"2024-09-01 01:00:00";375;16;44;540;502;1125
"2024-09-01 02:00:00";377;16;43;534;499;1110
"2024-09-01 03:00:00";377;16;41;534;495;1107
"2024-09-01 04:00:00";377;16;41;527;495;1104
"2024-09-01 05:00:00";378;16;41;525;491;1101
"2024-09-01 06:00:00";377;16;42;532;493;1097
"2024-09-01 07:00:00";377;16;42;524;494;1114
"2024-09-01 08:00:00";379;16;40;550;505;1133
"2024-09-01 09:00:00";382;17;41;592;538;1180
"2024-09-01 10:00:00";385;17;43;619;581;1250
"2024-09-01 11:00:00";388;16;45;630;611;1314
"2024-09-01 12:00:00";391;16;46;649;611;1354
"2024-09-01 13:00:00";389;16;46;667;615;1367
"2024-09-01 14:00:00";391;17;46;658;630;1375
"2024-09-01 15:00:00";393;17;46;668;611;1381
"2024-09-01 16:00:00";394;17;47;646;593;1382
"2024-09-01 17:00:00";394;17;46;647;588;1373
"2024-09-01 18:00:00";394;17;46;626;584;1359
"2024-09-01 19:00:00";393;17;46;604;576;1326
"2024-09-01 20:00:00";387;17;45;579;567;1283
"2024-09-01 21:00:00";387;17;43;582;557;1254
"2024-09-01 22:00:00";383;17;41;570;553;1240
"2024-09-01 23:00:00";381;17;41;582;572;1217
"2024-09-02 00:00:00";383;17;43;592;587;1201
"2024-09-02 01:00:00";381;17;44;584;573;1174
"2024-09-02 02:00:00";374;17;43;566;531;1077
"2024-09-02 03:00:00";368;17;41;544;495;938
"2024-09-02 04:00:00";367;17;41;531;480;899
"2024-09-02 05:00:00";369;17;43;532;493;886
"2024-09-02 06:00:00";370;18;43;520;472;864
"2024-09-02 07:00:00";371;18;43;521;427;844
"2024-09-02 08:00:00";371;18;43;499;421;842
"2024-09-02 09:00:00";371;18;43;503;386;899
"2024-09-02 10:00:00";374;18;43;508;360;963
"2024-09-02 11:00:00";377;18;41;519;364;995
"2024-09-02 12:00:00";376;17;43;527;329;1021
"2024-09-02 13:00:00";382;17;45;506;329;1053
"2024-09-02 14:00:00";379;17;44;481;328;1038
"2024-09-02 15:00:00";377;17;44;503;327;1019
"2024-09-02 16:00:00";375;17;44;494;325;979
"2024-09-02 17:00:00";373;17;44;486;319;939
"2024-09-02 18:00:00";375;17;44;476;314;919
"2024-09-02 19:00:00";372;17;41;465;307;903
"2024-09-02 20:00:00";372;17;40;464;297;887
"2024-09-02 21:00:00";370;17;39;454;295;867
"2024-09-02 22:00:00";364;17;41;444;297;843
"2024-09-02 23:00:00";364;17;42;454;278;833
"2024-09-03 00:00:00";365;17;42;464;304;828
"2024-09-03 01:00:00";365;17;43;439;291;814
"2024-09-03 02:00:00";365;17;48;459;278;787
"2024-09-03 03:00:00";364;17;51;475;276;778
"2024-09-03 04:00:00";365;17;53;440;276;774
"2024-09-03 05:00:00";365;18;55;437;296;766
"2024-09-03 06:00:00";364;21;56;421;316;761
"2024-09-03 07:00:00";369;21;59;433;305;783
"2024-09-03 08:00:00";375;21;58;449;309;818
"2024-09-03 09:00:00";379;21;47;483;312;851
"2024-09-03 10:00:00";391;22;44;547;325;900
"2024-09-03 11:00:00";393;22;44;567;362;926
"2024-09-03 12:00:00";393;21;44;557;355;924
"2024-09-03 13:00:00";395;21;43;560;340;959
"2024-09-03 14:00:00";398;20;44;564;333;987
"2024-09-03 15:00:00";395;19;44;552;331;960
"2024-09-03 16:00:00";391;20;44;564;328;937
"2024-09-03 17:00:00";391;19;44;565;329;936
"2024-09-03 18:00:00";388;19;44;486;321;927
"2024-09-03 19:00:00";384;19;44;481;313;902
"2024-09-03 20:00:00";377;19;44;487;325;876
"2024-09-03 21:00:00";373;19;45;469;311;849
"2024-09-03 22:00:00";372;19;47;455;325;828
"2024-09-03 23:00:00";370;18;47;439;327;820
"2024-09-04 00:00:00";371;19;50;496;324;825
"2024-09-04 01:00:00";370;18;50;499;312;817
"2024-09-04 02:00:00";372;18;51;510;348;804
"2024-09-04 03:00:00";372;19;52;470;353;793
"2024-09-04 04:00:00";374;19;53;437;354;787
"2024-09-04 05:00:00";372;19;54;471;353;785
"2024-09-04 06:00:00";373;21;54;498;354;807
"2024-09-04 07:00:00";379;22;52;463;353;843
"2024-09-04 08:00:00";383;22;49;518;380;879
"2024-09-04 09:00:00";393;21;44;568;420;974
"2024-09-04 10:00:00";401;21;44;592;464;1050
"2024-09-04 11:00:00";403;21;44;603;471;1096
"2024-09-04 12:00:00";410;21;44;660;487;1120
"2024-09-04 13:00:00";410;21;45;691;475;1181
"2024-09-04 14:00:00";408;19;46;683;463;1200
"2024-09-04 15:00:00";411;18;46;675;460;1181
"2024-09-04 16:00:00";413;18;46;658;465;1160
"2024-09-04 17:00:00";418;18;46;644;456;1159
"2024-09-04 18:00:00";410;19;47;603;446;1119
"2024-09-04 19:00:00";403;19;45;618;415;1065
"2024-09-04 20:00:00";398;18;44;560;420;1022
"2024-09-04 21:00:00";394;18;45;517;439;997
"2024-09-04 22:00:00";392;18;45;510;442;975
"2024-09-04 23:00:00";391;18;45;514;463;955
"2024-09-05 00:00:00";385;18;45;496;448;950
"2024-09-05 01:00:00";381;18;45;486;402;927
"2024-09-05 02:00:00";381;18;46;497;390;903
"2024-09-05 03:00:00";382;18;47;501;390;899
"2024-09-05 04:00:00";384;18;49;473;385;892
"2024-09-05 05:00:00";384;18;49;485;387;881
"2024-09-05 06:00:00";387;21;49;476;407;900
"2024-09-05 07:00:00";398;22;49;475;404;931
"2024-09-05 08:00:00";400;21;45;508;410;956
"2024-09-05 09:00:00";403;21;44;527;439;990
"2024-09-05 10:00:00";410;22;44;534;449;1045
"2024-09-05 11:00:00";419;23;46;570;445;1108
"2024-09-05 12:00:00";419;22;44;587;416;1129
"2024-09-05 13:00:00";423;22;44;595;399;1140
"2024-09-05 14:00:00";425;22;45;591;414;1166
"2024-09-05 15:00:00";424;22;45;572;405;1144
"2024-09-05 16:00:00";422;21;45;590;408;1116
"2024-09-05 17:00:00";416;20;45;584;394;1089
"2024-09-05 18:00:00";407;20;45;541;382;1035
"2024-09-05 19:00:00";401;20;44;553;383;999
"2024-09-05 20:00:00";391;20;45;544;408;989
"2024-09-05 21:00:00";382;20;45;527;409;968
"2024-09-05 22:00:00";382;20;45;533;395;944
"2024-09-05 23:00:00";381;20;46;515;387;929
"2024-09-06 00:00:00";382;19;47;510;374;922
"2024-09-06 01:00:00";385;19;48;466;369;913
"2024-09-06 02:00:00";383;19;48;471;386;891
"2024-09-06 03:00:00";380;19;47;510;378;891
"2024-09-06 04:00:00";380;19;47;488;372;900
"2024-09-06 05:00:00";384;19;45;504;370;912
"2024-09-06 06:00:00";389;22;45;537;384;939
"2024-09-06 07:00:00";395;23;49;535;396;980
"2024-09-06 08:00:00";393;23;47;526;403;1004
"2024-09-06 09:00:00";396;22;44;529;401;1021
"2024-09-06 10:00:00";405;22;45;541;427;1062
"2024-09-06 11:00:00";413;22;44;570;452;1117
"2024-09-06 12:00:00";410;21;44;586;453;1132
"2024-09-06 13:00:00";409;21;45;587;444;1159
"2024-09-06 14:00:00";406;21;44;594;449;1187
"2024-09-06 15:00:00";401;21;45;584;462;1154
"2024-09-06 16:00:00";400;21;45;578;450;1131
"2024-09-06 17:00:00";396;20;45;589;449;1108
"2024-09-06 18:00:00";387;20;45;554;438;1065
"2024-09-06 19:00:00";383;20;45;561;432;1044
"2024-09-06 20:00:00";377;20;46;534;427;1020
"2024-09-06 21:00:00";373;20;46;504;436;997
"2024-09-06 22:00:00";371;19;44;527;479;984
"2024-09-06 23:00:00";369;18;45;523;465;984
"2024-09-07 00:00:00";370;18;45;507;459;979
"2024-09-07 01:00:00";372;15;45;493;454;956
"2024-09-07 02:00:00";368;18;45;483;446;933
"2024-09-07 03:00:00";368;19;44;480;452;924
"2024-09-07 04:00:00";368;18;45;497;463;920
"2024-09-07 05:00:00";367;18;45;495;460;917
"2024-09-07 06:00:00";367;18;45;482;460;919
"2024-09-07 07:00:00";367;18;44;494;460;932
"2024-09-07 08:00:00";368;19;44;499;464;942
"2024-09-07 09:00:00";380;20;44;494;456;965
"2024-09-07 10:00:00";382;20;44;497;460;1018
"2024-09-07 11:00:00";383;20;44;529;467;1071
"2024-09-07 12:00:00";383;20;44;522;464;1091
"2024-09-07 13:00:00";384;19;42;519;455;1080
"2024-09-07 14:00:00";385;20;43;505;456;1085
"2024-09-07 15:00:00";386;19;46;507;461;1082
"2024-09-07 16:00:00";384;19;44;507;458;1075
"2024-09-07 17:00:00";383;18;42;507;453;1056
"2024-09-07 18:00:00";382;17;40;493;447;1045
"2024-09-07 19:00:00";381;13;42;495;447;1033
"2024-09-07 20:00:00";381;13;44;483;436;1014
"2024-09-07 21:00:00";374;13;41;458;380;935
"2024-09-07 22:00:00";374;13;40;442;348;898
"2024-09-07 23:00:00";374;13;40;448;344;896
"2024-09-08 00:00:00";373;13;40;441;345;889
"2024-09-08 01:00:00";371;13;45;445;348;878
"2024-09-08 02:00:00";371;13;45;427;349;852
"2024-09-08 03:00:00";370;13;45;412;349;838
"2024-09-08 04:00:00";371;13;46;397;348;821
"2024-09-08 05:00:00";370;13;48;392;348;803
"2024-09-08 06:00:00";371;13;54;399;352;797
"2024-09-08 07:00:00";371;13;54;391;356;806
"2024-09-08 08:00:00";368;15;48;404;388;827
"2024-09-08 09:00:00";368;19;42;439;386;848
"2024-09-08 10:00:00";371;19;41;497;313;869
"2024-09-08 11:00:00";378;18;41;489;310;901
"2024-09-08 12:00:00";379;18;42;481;310;905
"2024-09-08 13:00:00";378;18;42;457;299;873
"2024-09-08 14:00:00";379;18;41;454;284;867
"2024-09-08 15:00:00";380;18;39;442;285;876
"2024-09-08 16:00:00";382;18;39;428;281;852
"2024-09-08 17:00:00";379;18;42;409;279;841
"2024-09-08 18:00:00";376;18;40;398;277;826
"2024-09-08 19:00:00";368;18;39;390;267;805
"2024-09-08 20:00:00";362;18;39;392;236;786
"2024-09-08 21:00:00";364;18;45;402;232;781
"2024-09-08 22:00:00";364;18;47;397;234;776
"2024-09-08 23:00:00";366;18;46;389;234;774
"2024-09-09 00:00:00";366;19;49;407;251;784
"2024-09-09 01:00:00";365;19;51;420;274;786
"2024-09-09 02:00:00";364;19;52;433;296;772
"2024-09-09 03:00:00";364;18;54;431;310;769
"2024-09-09 04:00:00";365;17;54;404;279;770
"2024-09-09 05:00:00";365;18;54;411;276;764
"2024-09-09 06:00:00";370;21;54;435;275;783
"2024-09-09 07:00:00";376;21;54;469;277;806
"2024-09-09 08:00:00";379;21;55;485;287;842
"2024-09-09 09:00:00";385;20;51;530;342;833
"2024-09-09 10:00:00";405;21;49;530;444;822
"2024-09-09 11:00:00";417;21;50;567;472;851
"2024-09-09 12:00:00";414;21;50;626;484;878
"2024-09-09 13:00:00";417;21;49;618;491;896
"2024-09-09 14:00:00";415;20;50;607;501;923
"2024-09-09 15:00:00";417;19;50;608;504;949
"2024-09-09 16:00:00";426;19;51;620;494;930
"2024-09-09 17:00:00";419;19;52;583;477;914
"2024-09-09 18:00:00";410;19;50;597;467;888
"2024-09-09 19:00:00";405;19;50;579;452;866
"2024-09-09 20:00:00";405;20;50;525;465;876
"2024-09-09 21:00:00";398;19;50;509;514;869
"2024-09-09 22:00:00";395;19;51;502;542;852
"2024-09-09 23:00:00";385;18;52;508;549;844
"2024-09-10 00:00:00";384;18;54;504;548;839
"2024-09-10 01:00:00";386;17;54;480;539;833
"2024-09-10 02:00:00";386;18;54;489;541;817
"2024-09-10 03:00:00";381;18;54;503;537;807
"2024-09-10 04:00:00";381;17;54;488;540;808
"2024-09-10 05:00:00";382;18;54;488;537;805
"2024-09-10 06:00:00";388;21;55;512;538;821
"2024-09-10 07:00:00";392;21;54;498;524;840
"2024-09-10 08:00:00";395;21;54;514;527;860
"2024-09-10 09:00:00";407;20;51;545;536;897
"2024-09-10 10:00:00";405;21;50;554;574;911
"2024-09-10 11:00:00";402;21;50;562;616;935
"2024-09-10 12:00:00";416;21;50;614;612;971
"2024-09-10 13:00:00";422;21;50;634;620;985
"2024-09-10 14:00:00";419;21;50;631;659;1018
"2024-09-10 15:00:00";421;20;52;573;636;1005
"2024-09-10 16:00:00";423;20;51;552;603;958
"2024-09-10 17:00:00";413;19;52;510;574;900
"2024-09-10 18:00:00";411;19;51;496;524;853
"2024-09-10 19:00:00";398;20;50;497;482;823
"2024-09-10 20:00:00";396;19;50;486;410;816
"2024-09-10 21:00:00";384;19;50;454;351;795
"2024-09-10 22:00:00";382;19;52;486;368;789
"2024-09-10 23:00:00";381;17;54;453;394;790
"2024-09-11 00:00:00";381;17;55;498;380;781
"2024-09-11 01:00:00";381;16;58;506;387;776
"2024-09-11 02:00:00";384;16;59;505;392;773
"2024-09-11 03:00:00";381;15;60;525;381;763
"2024-09-11 04:00:00";380;15;62;528;374;755
"2024-09-11 05:00:00";387;16;63;539;385;781
"2024-09-11 06:00:00";392;19;64;523;375;772
"2024-09-11 07:00:00";393;22;63;517;358;755
"2024-09-11 08:00:00";392;21;57;497;386;748
"2024-09-11 09:00:00";402;21;51;521;409;793
"2024-09-11 10:00:00";406;22;48;527;444;822
"2024-09-11 11:00:00";405;22;49;557;483;857
"2024-09-11 12:00:00";407;21;49;553;490;889
"2024-09-11 13:00:00";417;22;49;547;513;939
"2024-09-11 14:00:00";417;21;50;556;518;940
"2024-09-11 15:00:00";414;19;50;592;483;936
"2024-09-11 16:00:00";405;20;50;574;474;926
"2024-09-11 17:00:00";405;20;51;518;469;896
"2024-09-11 18:00:00";401;20;50;514;460;866
"2024-09-11 19:00:00";397;20;50;536;466;833
"2024-09-11 20:00:00";392;20;49;556;453;808
"2024-09-11 21:00:00";386;20;49;553;439;789
"2024-09-11 22:00:00";380;19;49;514;436;775
"2024-09-11 23:00:00";375;19;51;505;452;798
"2024-09-12 00:00:00";376;19;52;503;498;804
"2024-09-12 01:00:00";378;18;53;484;540;800
"2024-09-12 02:00:00";379;18;55;465;533;796
